"caller_type","caller_method","caller_full_name","offset","opcode","target_type","target_method","target_full_name"
"DolocAPI","RollFish","DolocTown.Config.Fishing.FishInfo DolocAPI::RollFish(System.String,System.Int32)","IL_0073","callvirt","DolocTown.Config.Fishing.FishingPoolInfo","get_GarbageProbability","System.Single DolocTown.Config.Fishing.FishingPoolInfo::get_GarbageProbability()"
"DolocAPI","RollFishByRarity","DolocTown.Config.Fishing.FishInfo DolocAPI::RollFishByRarity(System.String,System.Int32)","IL_0068","callvirt","DolocTown.Config.Fishing.FishingPoolInfo","get_GarbageProbability","System.Single DolocTown.Config.Fishing.FishingPoolInfo::get_GarbageProbability()"
"DolocAPI","SpawnResourceDropItems","System.Void DolocAPI::SpawnResourceDropItems(DolocTown.DungeonResource,System.Boolean,System.String)","IL_0012","callvirt","DolocTown.GuaranteedManager","SpawnResourceDropItems","System.Void DolocTown.GuaranteedManager::SpawnResourceDropItems(DolocTown.DungeonResource,System.Boolean,System.String)"
"DolocAPI","SpawnMonsterDropItems","System.Void DolocAPI::SpawnMonsterDropItems(DolocTown.Monster)","IL_0010","callvirt","DolocTown.GuaranteedManager","SpawnMonsterDropItems","System.Void DolocTown.GuaranteedManager::SpawnMonsterDropItems(DolocTown.Monster)"
"DolocAPI","RaiseSpriteFadeUp","System.Void DolocAPI::RaiseSpriteFadeUp(UnityEngine.Vector2,System.String,System.Single,DG.Tweening.Ease,System.Single,System.Boolean)","IL_0001","call","DolocAPI","GetItemSprite","UnityEngine.Sprite DolocAPI::GetItemSprite(System.String)"
"DolocAPI","get_SelectedItem","DolocTown.Item DolocAPI::get_SelectedItem()","IL_0005","callvirt","DolocUiSystem","get_inventoryQuick","DolocTown.UI.QuickInventoryPanel DolocUiSystem::get_inventoryQuick()"
"DolocAPI","get_SelectedItem","DolocTown.Item DolocAPI::get_SelectedItem()","IL_000A","callvirt","DolocTown.UI.QuickInventoryPanel","GetSelectedItem","DolocTown.Item DolocTown.UI.QuickInventoryPanel::GetSelectedItem()"
"DolocAPI","QuickSelectCurrentItem","System.Void DolocAPI::QuickSelectCurrentItem()","IL_0008","call","DolocAPI","get_SelectedItem","DolocTown.Item DolocAPI::get_SelectedItem()"
"DolocAPI","QuickSelectCurrentItem","System.Void DolocAPI::QuickSelectCurrentItem()","IL_0023","call","DolocAPI","get_SelectedItem","DolocTown.Item DolocAPI::get_SelectedItem()"
"DolocAPI","QuickSelectCurrentItem","System.Void DolocAPI::QuickSelectCurrentItem()","IL_002D","call","DolocTown.Item","QuickSelect","System.Void DolocTown.Item::QuickSelect()"
"DolocAPI","QuickDeselectCurrentItem","System.Void DolocAPI::QuickDeselectCurrentItem()","IL_0008","call","DolocAPI","get_SelectedItem","DolocTown.Item DolocAPI::get_SelectedItem()"
"DolocAPI","QuickDeselectCurrentItem","System.Void DolocAPI::QuickDeselectCurrentItem()","IL_0012","call","DolocTown.Item","QuickDeselect","System.Void DolocTown.Item::QuickDeselect()"
"DolocAPI","ReQuickSelectCurrentItem","System.Void DolocAPI::ReQuickSelectCurrentItem()","IL_0000","call","DolocAPI","QuickDeselectCurrentItem","System.Void DolocAPI::QuickDeselectCurrentItem()"
"DolocAPI","ReQuickSelectCurrentItem","System.Void DolocAPI::ReQuickSelectCurrentItem()","IL_0005","call","DolocAPI","QuickSelectCurrentItem","System.Void DolocAPI::QuickSelectCurrentItem()"
"DolocAPI","get_HasBufferItem","System.Boolean DolocAPI::get_HasBufferItem()","IL_0005","callvirt","DolocTown.GameData.ArchiveDataHandle","get_InventorySystem","DolocTown.InventorySystem DolocTown.GameData.ArchiveDataHandle::get_InventorySystem()"
"DolocAPI","get_HasBufferItem","System.Boolean DolocAPI::get_HasBufferItem()","IL_000A","callvirt","DolocTown.InventorySystem","get_buffer","DolocTown.SingleInventory DolocTown.InventorySystem::get_buffer()"
"DolocAPI","get_HasBufferItem","System.Boolean DolocAPI::get_HasBufferItem()","IL_000F","callvirt","DolocTown.SingleInventory","get_IsFull","System.Boolean DolocTown.SingleInventory::get_IsFull()"
"DolocAPI","get_SelectedItemIndex","System.Int32 DolocAPI::get_SelectedItemIndex()","IL_0005","callvirt","DolocUiSystem","get_inventoryQuick","DolocTown.UI.QuickInventoryPanel DolocUiSystem::get_inventoryQuick()"
"DolocAPI","get_SelectedItemIndex","System.Int32 DolocAPI::get_SelectedItemIndex()","IL_000A","callvirt","DolocTown.UI.DolocGridUI`1<DolocTown.UI.ItemNavSlot>","get_selectedIndex","System.Int32 DolocTown.UI.DolocGridUI`1<DolocTown.UI.ItemNavSlot>::get_selectedIndex()"
"DolocAPI","CostToolEnergy","System.Boolean DolocAPI::CostToolEnergy()","IL_000A","callvirt","DolocTown.Config.Settings.GlobalParameterInfo","get_ToolEnergyCost","System.Int32 DolocTown.Config.Settings.GlobalParameterInfo::get_ToolEnergyCost()"
"DolocAPI","HasEnoughEnergyForUsingTool","System.Boolean DolocAPI::HasEnoughEnergyForUsingTool()","IL_000A","callvirt","DolocTown.Config.Settings.GlobalParameterInfo","get_ToolEnergyCost","System.Int32 DolocTown.Config.Settings.GlobalParameterInfo::get_ToolEnergyCost()"
"DolocAPI","PrevLine","System.Void DolocAPI::PrevLine()","IL_0005","callvirt","DolocUiSystem","get_inventoryQuick","DolocTown.UI.QuickInventoryPanel DolocUiSystem::get_inventoryQuick()"
"DolocAPI","PrevLine","System.Void DolocAPI::PrevLine()","IL_000A","callvirt","DolocTown.UI.QuickInventoryPanel","PrevLine","System.Void DolocTown.UI.QuickInventoryPanel::PrevLine()"
"DolocAPI","NextLine","System.Void DolocAPI::NextLine()","IL_0005","callvirt","DolocUiSystem","get_inventoryQuick","DolocTown.UI.QuickInventoryPanel DolocUiSystem::get_inventoryQuick()"
"DolocAPI","NextLine","System.Void DolocAPI::NextLine()","IL_000A","callvirt","DolocTown.UI.QuickInventoryPanel","NextLine","System.Void DolocTown.UI.QuickInventoryPanel::NextLine()"
"DolocAPI","ResetQuickInventorySelection","System.Void DolocAPI::ResetQuickInventorySelection()","IL_0005","callvirt","DolocUiSystem","get_inventoryQuick","DolocTown.UI.QuickInventoryPanel DolocUiSystem::get_inventoryQuick()"
"DolocAPI","ResetQuickInventorySelection","System.Void DolocAPI::ResetQuickInventorySelection()","IL_000A","callvirt","DolocTown.UI.QuickInventoryPanel","ResetSelection","System.Void DolocTown.UI.QuickInventoryPanel::ResetSelection()"
"DolocAPI","GenerateItem","DolocTown.Item DolocAPI::GenerateItem(DolocTown.CountItem)","IL_000C","call","DolocAPI","GenerateItem","DolocTown.Item DolocAPI::GenerateItem(System.String,System.Int32)"
"DolocAPI","GenerateItem","DolocTown.Item DolocAPI::GenerateItem(System.String,System.Int32)","IL_0004","call","DolocTown.ItemFactory","GenerateItem","System.Boolean DolocTown.ItemFactory::GenerateItem(System.String,System.Int32,DolocTown.Item&)"
"DolocAPI","GenerateItem","DolocTown.Item DolocAPI::GenerateItem(DolocTown.Config.Item.ItemInfo,System.Int32)","IL_0002","call","DolocTown.ItemFactory","GenerateItem","DolocTown.Item DolocTown.ItemFactory::GenerateItem(DolocTown.Config.Item.ItemInfo,System.Int32)"
"DolocAPI","PlaceItem","DolocTown.Item DolocAPI::PlaceItem(DolocTown.Item,System.Boolean,System.Boolean)","IL_0011","callvirt","DolocTown.GameData.ArchiveDataHandle","get_InventorySystem","DolocTown.InventorySystem DolocTown.GameData.ArchiveDataHandle::get_InventorySystem()"
"DolocAPI","PlaceItem","DolocTown.Item DolocAPI::PlaceItem(DolocTown.Item,System.Boolean,System.Boolean)","IL_001A","callvirt","DolocTown.InventorySystem","PlaceItem","DolocTown.Item DolocTown.InventorySystem::PlaceItem(DolocTown.Item,System.Boolean,System.Boolean,System.Boolean)"
"DolocAPI","PlaceItem","DolocTown.Item DolocAPI::PlaceItem(DolocTown.Item,System.Boolean,System.Boolean)","IL_0034","callvirt","DolocTown.ItemBase","get_name","System.String DolocTown.ItemBase::get_name()"
"DolocAPI","PlaceItem","DolocTown.Item DolocAPI::PlaceItem(System.String,System.Int32,System.Boolean,System.Boolean)","IL_0004","call","DolocTown.ItemFactory","GenerateItem","System.Boolean DolocTown.ItemFactory::GenerateItem(System.String,System.Int32,DolocTown.Item&)"
"DolocAPI","PlaceItem","DolocTown.Item DolocAPI::PlaceItem(System.String,System.Int32,System.Boolean,System.Boolean)","IL_000E","call","DolocAPI","PlaceItem","DolocTown.Item DolocAPI::PlaceItem(DolocTown.Item,System.Boolean,System.Boolean)"
"DolocAPI","PlaceItemAllForce","System.Boolean DolocAPI::PlaceItemAllForce(System.String,System.Int32,System.Int32&)","IL_0006","call","DolocAPI","QueryItemProto","System.Boolean DolocAPI::QueryItemProto(System.String,DolocTown.Config.Item.ItemInfo&)"
"DolocAPI","PlaceItemAllForce","System.Boolean DolocAPI::PlaceItemAllForce(System.String,System.Int32,System.Int32&)","IL_0017","callvirt","DolocTown.Config.Item.ItemInfo","get_Overlay","System.Int32 DolocTown.Config.Item.ItemInfo::get_Overlay()"
"DolocAPI","PlaceItemAllForce","System.Boolean DolocAPI::PlaceItemAllForce(System.String,System.Int32,System.Int32&)","IL_001E","call","DolocAPI","PlaceItem","DolocTown.Item DolocAPI::PlaceItem(System.String,System.Int32,System.Boolean,System.Boolean)"
"DolocAPI","PlaceItemAllForce","System.Boolean DolocAPI::PlaceItemAllForce(System.String,System.Int32,System.Int32&)","IL_0028","callvirt","DolocTown.Config.Item.ItemInfo","get_Overlay","System.Int32 DolocTown.Config.Item.ItemInfo::get_Overlay()"
"DolocAPI","PlaceItemAllForce","System.Boolean DolocAPI::PlaceItemAllForce(System.String,System.Int32,System.Int32&)","IL_0036","callvirt","DolocTown.Config.Item.ItemInfo","get_Overlay","System.Int32 DolocTown.Config.Item.ItemInfo::get_Overlay()"
