"caller_type","caller_method","caller_full_name","offset","opcode","target_type","target_method","target_full_name"
"DolocAPI","Broadcast","System.Void DolocAPI::Broadcast(DolocTown.GameEventType,DolocTown.GameEventArgs)","IL_0042","call","DolocTown.GameData.ArchiveDataHandle","SendMessage","System.Void DolocTown.GameData.ArchiveDataHandle::SendMessage(DolocTown.GameMessage)"
"DolocAPI","PerformEnvOptimizerBehaviour","System.Void DolocAPI::PerformEnvOptimizerBehaviour(DolocTown.Config.EnvOptimizer.EnvOptimizerBehaviourType)","IL_0000","call","DolocAPI","get_archiveHandle","DolocTown.GameData.ArchiveDataHandle DolocAPI::get_archiveHandle()"
"DolocAPI","PerformEnvOptimizerBehaviour","System.Void DolocAPI::PerformEnvOptimizerBehaviour(DolocTown.Config.EnvOptimizer.EnvOptimizerBehaviourType)","IL_0005","callvirt","DolocTown.GameData.ArchiveDataHandle","get_farmData","DolocTown.GameData.FarmArchiveData DolocTown.GameData.ArchiveDataHandle::get_farmData()"
"DolocAPI","PerformEnvOptimizerBehaviour","System.Void DolocAPI::PerformEnvOptimizerBehaviour(DolocTown.Config.EnvOptimizer.EnvOptimizerBehaviourType)","IL_000F","callvirt","DolocTown.EnvOptimizerSystem","get_data","DolocTown.EnvOptimizerDataManager DolocTown.EnvOptimizerSystem::get_data()"
"DolocAPI","PerformEnvOptimizerBehaviour","System.Void DolocAPI::PerformEnvOptimizerBehaviour(DolocTown.Config.EnvOptimizer.EnvOptimizerBehaviourType)","IL_0016","callvirt","DolocTown.EnvOptimizerDataManager","PerformBehaviour","System.Void DolocTown.EnvOptimizerDataManager::PerformBehaviour(DolocTown.Config.EnvOptimizer.EnvOptimizerBehaviourType,System.Boolean)"
"DolocAPI","PerformEnvOptimizerBehaviour","System.Void DolocAPI::PerformEnvOptimizerBehaviour(DolocTown.Config.EnvOptimizer.EnvOptimizerBehaviourType,T)","IL_0000","call","DolocAPI","get_archiveHandle","DolocTown.GameData.ArchiveDataHandle DolocAPI::get_archiveHandle()"
"DolocAPI","PerformEnvOptimizerBehaviour","System.Void DolocAPI::PerformEnvOptimizerBehaviour(DolocTown.Config.EnvOptimizer.EnvOptimizerBehaviourType,T)","IL_0005","callvirt","DolocTown.GameData.ArchiveDataHandle","get_farmData","DolocTown.GameData.FarmArchiveData DolocTown.GameData.ArchiveDataHandle::get_farmData()"
"DolocAPI","PerformEnvOptimizerBehaviour","System.Void DolocAPI::PerformEnvOptimizerBehaviour(DolocTown.Config.EnvOptimizer.EnvOptimizerBehaviourType,T)","IL_000F","callvirt","DolocTown.EnvOptimizerSystem","get_data","DolocTown.EnvOptimizerDataManager DolocTown.EnvOptimizerSystem::get_data()"
"DolocAPI","PerformEnvOptimizerBehaviour","System.Void DolocAPI::PerformEnvOptimizerBehaviour(DolocTown.Config.EnvOptimizer.EnvOptimizerBehaviourType,T)","IL_0017","callvirt","DolocTown.EnvOptimizerDataManager","PerformBehaviour","System.Void DolocTown.EnvOptimizerDataManager::PerformBehaviour<T>(DolocTown.Config.EnvOptimizer.EnvOptimizerBehaviourType,T,System.Boolean)"
"DolocAPI","LoadBackground","System.Void DolocAPI::LoadBackground(DolocTown.GameData.EnvBackgroundSO)","IL_000E","callvirt","DolocTown.BackgroundRenderer","LoadDefaultPreset","System.Void DolocTown.BackgroundRenderer::LoadDefaultPreset()"
